competition_edition,league,player_id,player_name,player_short_name,player_birthdate,minutes,minutes_tip,minutes_otip,performance_count,performance_included_count,performance_failed_count,optionoffered_count_total,optionoffered_count,optionoffered_count_targeted,optionoffered_count_received,optionoffered_count_shotwithin10s,optionoffered_count_goalwithin10s,optionoffered_count_linebreak,optionoffered_count_dangerous,optionoffered_count_inspace,optionoffered_count_wide,optionoffered_count_insidedefensiveshape,optionoffered_count_outsidedefensiveshape,optionoffered_count_penaltyarea,optionoffered_count_penaltyarea_received,optionoffered_count_penaltyarea_shotwithin10s,optionoffered_count_penaltyarea_goalwithin10s
1171,Ekstraklasa (PL),2124,Damian Szymański,D. Szymański,1995-06-16,72.33,20.44,16.9,24,22,2,2073.0,94.23,30.45,27.95,1.27,0.05,9.23,8.23,25.55,24.05,44.55,49.68,3.91,0.68,0.27,0.05
1171,Ekstraklasa (PL),2555,Dawid Kudła,D. Kudła,1992-03-21,99.14,25.12,23.62,12,12,0,460.0,38.33,11.5,11.42,0.0,0.0,0.0,0.0,11.67,0.0,0.0,38.33,0.0,0.0,0.0,0.0
1171,Ekstraklasa (PL),3439,Filip Jagiełło,F. Jagiełło,1997-08-08,70.03,21.02,15.97,27,26,1,3052.0,117.38,34.92,29.58,2.62,0.31,31.5,18.58,22.81,25.88,87.42,29.96,9.08,0.85,0.38,0.04
1171,Ekstraklasa (PL),3673,Fredrik Ulvestad,F. Ulvestad,1992-06-17,92.51,24.43,22.33,32,31,1,3593.0,115.9,33.19,29.42,1.74,0.23,16.58,13.19,25.23,36.58,65.39,50.52,7.19,0.81,0.39,0.1
1171,Ekstraklasa (PL),4569,Ivo Tiago dos Santos Rodrigues,Ivo Rodrigues,1995-03-30,84.71,21.8,21.32,31,29,2,3174.0,109.45,35.1,30.9,2.28,0.31,33.38,13.31,23.31,48.17,67.45,42.0,6.14,0.62,0.14,0.0
1171,Ekstraklasa (PL),4633,Jakub Czerwiński,J. Czerwiński,1991-08-06,79.07,23.89,18.21,21,21,0,1974.0,94.0,32.38,31.29,0.48,0.0,0.71,3.95,31.33,17.38,6.95,87.05,4.05,0.52,0.29,0.0
1171,Ekstraklasa (PL),4637,Jakub Łukowski,J. Łukowski,1996-05-25,16.14,3.35,3.71,4,4,0,55.0,13.75,3.5,2.25,0.0,0.0,6.0,1.75,1.5,4.25,8.0,5.75,0.0,0.0,0.0,0.0
1171,Ekstraklasa (PL),4755,Jarosław Kubicki,J. Kubicki,1995-08-07,81.11,22.5,22.02,29,28,1,3224.0,115.14,26.5,21.82,1.89,0.14,28.86,26.0,17.71,29.14,85.71,29.43,15.29,1.18,0.36,0.04
1171,Ekstraklasa (PL),4756,Jasmin Burić,J. Burić,1987-02-18,94.99,18.55,27.98,24,24,0,575.0,23.96,9.46,9.29,0.04,0.0,0.0,0.0,9.38,0.08,0.04,23.92,0.0,0.0,0.0,0.0
1171,Ekstraklasa (PL),5680,Kamil Glik,K. Glik,1988-02-03,9.59,1.52,3.02,2,2,0,10.0,5.0,0.5,0.5,0.0,0.0,0.0,2.0,0.5,0.5,2.0,3.0,1.5,0.0,0.0,0.0
1171,Ekstraklasa (PL),5681,Kamil Grosicki,K. Grosicki,1988-06-08,74.58,20.0,18.32,31,30,1,2503.0,83.43,26.83,16.87,3.53,0.27,27.93,21.73,10.97,34.37,39.7,43.73,10.23,1.8,0.83,0.03
1171,Ekstraklasa (PL),5682,Kamil Jóźwiak,K. Jóźwiak,1998-04-22,55.34,16.92,12.26,13,13,0,993.0,76.38,21.54,17.15,1.31,0.08,26.31,15.54,11.38,44.62,27.69,48.69,8.15,0.77,0.15,0.0
1171,Ekstraklasa (PL),5731,Karol Angielski,K. Angielski,1996-03-20,56.45,15.49,14.21,11,10,1,650.0,65.0,18.1,9.3,1.0,0.0,24.1,22.4,2.6,7.8,54.1,10.9,11.2,1.0,0.4,0.0
1171,Ekstraklasa (PL),6727,Marcin Cebula,M. Cebula,1995-12-06,28.52,7.85,6.65,8,8,0,274.0,34.25,9.62,7.25,0.62,0.0,11.62,5.88,5.0,10.62,27.12,7.12,2.25,0.12,0.12,0.0
1171,Ekstraklasa (PL),6731,Marcin Kamiński,M. Kamiński,1992-01-15,96.42,23.07,30.12,34,33,1,2381.0,72.15,29.09,27.73,0.45,0.0,1.91,3.55,27.91,12.27,9.55,62.61,3.39,0.24,0.15,0.0
1171,Ekstraklasa (PL),6925,Mariusz Stępiński,M. Stępiński,1995-05-12,86.78,21.53,24.08,15,15,0,1433.0,95.53,28.87,13.73,2.33,0.13,28.4,37.73,4.27,10.07,77.07,18.47,21.13,1.93,1.13,0.07
1171,Ekstraklasa (PL),7127,Mateusz Cichocki,M. Cichocki,1992-01-31,60.77,15.08,14.15,5,5,0,237.0,47.4,16.2,15.4,0.0,0.0,0.4,2.0,16.2,5.6,3.4,44.0,2.2,0.0,0.0,0.0
1171,Ekstraklasa (PL),7128,Mateusz Klich,M. Klich,1990-06-13,80.97,22.05,20.49,27,27,0,3212.0,118.96,38.89,35.0,1.93,0.15,17.89,10.63,29.48,34.89,74.78,44.19,5.26,0.48,0.11,0.0
1171,Ekstraklasa (PL),7142,Mateusz Wdowiak,M. Wdowiak,1996-08-28,47.89,10.9,12.62,27,27,0,1457.0,53.96,14.15,9.56,1.04,0.07,15.81,12.33,6.19,20.59,32.67,21.3,5.52,0.33,0.15,0.0
1171,Ekstraklasa (PL),7194,Matías Nahuel Leiva Esquivel,N. Leiva,1996-11-22,44.16,13.12,10.0,16,16,0,1009.0,63.06,16.69,13.88,1.19,0.19,15.81,10.62,11.19,37.19,20.75,42.31,3.88,0.38,0.12,0.06
1171,Ekstraklasa (PL),7338,Maxime Dominguez,M. Dominguez,1996-02-01,42.06,10.49,9.49,13,13,0,675.0,51.92,13.15,11.0,0.54,0.0,12.38,7.69,8.46,15.46,37.69,14.23,4.23,0.15,0.0,0.0
1171,Ekstraklasa (PL),7481,Michał Chrapek,M. Chrapek,1992-04-03,46.99,14.41,10.58,26,26,0,1975.0,75.96,23.46,20.42,1.54,0.08,17.73,9.62,16.31,30.69,46.85,29.12,5.04,0.5,0.19,0.08
1171,Ekstraklasa (PL),7493,Michał Nalepa,M. Nalepa,1993-01-22,93.53,18.31,27.5,31,31,0,1417.0,45.71,15.55,14.52,0.48,0.1,1.52,3.35,14.16,4.29,7.45,38.26,3.26,0.65,0.39,0.1
1171,Ekstraklasa (PL),7595,Mikael Ishak,M. Ishak,1993-03-31,83.8,25.58,19.38,31,30,1,3207.0,106.9,31.17,18.7,3.97,0.4,35.33,46.8,9.0,11.27,80.87,26.03,25.17,2.77,1.3,0.17
1171,Ekstraklasa (PL),8542,Paweł Dawidowicz,P. Dawidowicz,1995-05-20,51.76,13.16,13.13,10,10,0,549.0,54.9,18.9,17.8,0.2,0.1,2.2,4.1,17.1,14.8,8.5,46.4,2.3,0.2,0.0,0.0
1171,Ekstraklasa (PL),8548,Paweł Olkowski,P. Olkowski,1990-02-13,67.07,18.44,18.27,25,24,1,1789.0,74.54,26.08,25.04,1.17,0.04,7.83,3.5,24.21,52.75,6.46,68.08,2.38,0.17,0.08,0.0
1171,Ekstraklasa (PL),8551,Paweł Stolarski,P. Stolarski,1996-01-28,69.34,18.78,17.72,29,27,2,1947.0,72.11,19.59,18.26,0.89,0.07,6.3,3.44,17.63,36.67,8.19,63.93,1.26,0.19,0.07,0.0
1171,Ekstraklasa (PL),8554,Paweł Wszołek,P. Wszołek,1992-04-30,85.05,24.85,19.47,25,23,2,2644.0,114.96,32.91,27.83,2.48,0.22,29.74,13.96,22.96,82.87,14.74,100.22,9.65,1.48,0.78,0.09
1171,Ekstraklasa (PL),8735,José Ángel Pozo la Rosa,José Pozo,1996-03-15,53.89,14.89,12.68,19,18,1,1321.0,73.39,25.94,22.78,1.56,0.17,14.56,8.72,18.33,20.72,48.0,25.39,3.28,0.5,0.28,0.0
1171,Ekstraklasa (PL),8783,Radosław Murawski,R. Murawski,1994-04-22,29.19,7.62,4.79,3,2,1,84.0,42.0,13.0,13.0,0.5,0.5,3.0,1.5,12.5,6.5,14.5,27.5,1.0,0.0,0.0,0.0
1171,Ekstraklasa (PL),8820,Rafał Gikiewicz,R. Gikiewicz,1987-10-26,97.67,23.93,23.98,2,2,0,71.0,35.5,20.5,20.5,0.0,0.0,0.0,0.0,20.5,0.0,0.0,35.5,0.0,0.0,0.0,0.0
1171,Ekstraklasa (PL),8824,Rafał Janicki,R. Janicki,1992-07-05,97.34,27.01,25.57,31,30,1,3068.0,102.27,33.37,31.9,0.33,0.0,1.07,4.7,32.5,10.2,8.1,94.17,4.07,0.3,0.1,0.0
1171,Ekstraklasa (PL),8829,Rafał Wolski,R. Wolski,1992-11-10,76.49,19.26,18.82,30,30,0,2874.0,95.8,25.77,21.87,2.6,0.3,28.77,15.03,15.53,27.37,69.67,26.13,6.07,0.83,0.27,0.03
1171,Ekstraklasa (PL),9651,Sebastian Kerk,S. Kerk,1994-04-17,82.05,18.87,21.77,33,33,0,3335.0,101.06,23.18,18.12,1.45,0.15,28.3,14.94,14.64,37.48,73.09,27.97,6.06,0.52,0.15,0.06
1171,Ekstraklasa (PL),9863,Simon Gustafson,S. Gustafson,1995-01-11,49.79,12.28,13.16,14,14,0,888.0,63.43,15.36,13.43,0.86,0.07,13.5,9.07,10.86,10.29,50.29,13.14,2.29,0.0,0.0,0.0
1171,Ekstraklasa (PL),10212,Taras Romanczuk,T. Romanczuk,1991-11-14,84.34,24.46,19.37,32,32,0,3966.0,123.94,34.16,31.5,1.72,0.16,18.16,10.31,25.97,15.28,102.59,21.34,3.94,0.25,0.12,0.0
1171,Ekstraklasa (PL),10490,Tomasz Mokwa,T. Mokwa,1993-02-10,46.05,11.44,10.49,4,4,0,175.0,43.75,14.75,14.5,1.0,0.0,4.75,0.75,14.5,29.5,2.75,41.0,0.25,0.0,0.0,0.0
1171,Ekstraklasa (PL),11441,Adrián Diéguez Grande,Adrián Diéguez,1996-02-04,96.55,24.66,23.66,28,28,0,2717.0,97.04,34.46,33.18,0.57,0.07,0.79,4.39,33.82,18.96,8.11,88.93,3.89,0.39,0.11,0.04
1171,Ekstraklasa (PL),11453,Leonardo Koutris,L. Koutris,1995-07-23,59.85,15.74,14.57,33,32,1,1942.0,60.69,21.97,20.62,1.0,0.12,8.72,3.53,19.97,45.22,5.09,55.59,1.34,0.12,0.06,0.0
1171,Ekstraklasa (PL),11509,Lukas Lerager,L. Lerager,1993-07-12,87.26,20.43,21.52,10,10,0,812.0,81.2,21.0,18.1,1.0,0.2,10.4,6.6,15.4,20.0,56.7,24.5,2.9,0.3,0.2,0.1
1171,Ekstraklasa (PL),11853,Ali  Gholizadeh,A. Gholizadeh,1996-03-10,64.16,19.39,15.05,19,18,1,1825.0,101.39,31.72,26.89,3.94,0.61,30.28,17.5,20.83,36.5,62.78,38.61,5.89,1.0,0.5,0.06
1171,Ekstraklasa (PL),11905,Rafał Kurzawa,R. Kurzawa,1993-01-29,46.74,11.17,13.82,23,23,0,1499.0,65.17,18.04,14.83,1.39,0.3,15.78,12.22,10.52,21.43,47.7,17.48,4.57,0.7,0.35,0.09
1171,Ekstraklasa (PL),12129,Quentin Boisgard,Q. Boisgard,1997-03-17,61.88,19.12,13.21,22,22,0,1914.0,87.0,22.23,17.36,1.55,0.09,23.0,19.59,11.73,25.95,62.55,24.45,10.41,0.82,0.45,0.09
1171,Ekstraklasa (PL),12165,Rúben Gonçalo Silva Nascimento Vinagre,Rúben Vinagre,1999-04-09,66.66,19.73,15.09,15,15,0,1251.0,83.4,31.0,28.2,1.53,0.07,13.8,6.6,25.93,60.47,15.13,68.27,1.73,0.27,0.07,0.0
1171,Ekstraklasa (PL),12410,Nazariy Rusyn,N. Rusyn,1998-10-25,55.71,12.93,14.19,23,23,0,1396.0,60.7,15.91,10.13,1.26,0.09,20.13,10.74,6.3,25.09,37.57,23.13,3.78,0.48,0.43,0.04
1171,Ekstraklasa (PL),12415,Jean-Pierre Nsamé,J. Nsamé,1993-05-01,59.4,16.32,13.34,9,9,0,603.0,67.0,20.11,9.33,2.0,0.33,19.56,35.44,3.22,5.44,54.33,12.67,21.11,2.11,0.78,0.11
1171,Ekstraklasa (PL),12434,Petar Stojanović,P. Stojanović,1995-10-07,54.55,15.87,13.05,14,13,1,920.0,70.77,24.31,21.77,1.62,0.0,14.0,6.23,18.92,44.77,18.77,52.0,2.54,0.46,0.31,0.0
1171,Ekstraklasa (PL),12490,Bojan  Nastić,B. Nastić,1994-07-06,46.96,11.19,13.06,9,8,1,347.0,43.38,11.5,9.62,0.62,0.0,8.0,3.75,9.0,34.88,3.25,40.12,1.88,0.12,0.0,0.0
1171,Ekstraklasa (PL),12501,Arkadiusz Reca,A. Reca,1995-06-17,49.81,13.88,12.36,20,18,2,948.0,52.67,17.22,15.39,0.67,0.11,9.56,4.33,14.56,37.0,5.11,47.56,1.89,0.28,0.06,0.0
1171,Ekstraklasa (PL),12538,Efthymios Koulouris,E. Koulouris,1996-03-06,87.77,20.99,21.77,4,4,0,299.0,74.75,24.5,13.75,2.75,0.5,23.5,24.75,5.0,15.75,58.0,16.75,14.25,1.75,1.5,0.25
1171,Ekstraklasa (PL),12625,Joaquim Claude   Gonçalves Araújo,Claude Gonçalves,1994-04-09,61.7,17.5,14.94,7,7,0,569.0,81.29,19.0,15.71,1.14,0.0,17.57,16.57,12.14,20.29,56.57,24.71,10.0,0.43,0.29,0.0
1171,Ekstraklasa (PL),12646,Sergi Samper Montaña,Sergi Samper,1995-01-20,63.69,16.69,15.88,30,28,2,2167.0,77.39,25.07,24.04,0.64,0.07,9.04,1.86,20.86,11.57,52.54,24.86,0.36,0.04,0.0,0.0
1171,Ekstraklasa (PL),12698,Stratos Svarnas,S. Svarnas,1997-11-11,87.94,25.69,20.67,30,30,0,3438.0,114.6,44.13,43.1,1.3,0.1,3.6,5.4,43.27,51.23,7.8,106.8,4.3,0.5,0.17,0.0
1171,Ekstraklasa (PL),12823,Marc Navarro Ceciliano,Marc Navarro,1995-07-02,76.38,17.81,20.2,28,28,0,2102.0,75.07,22.61,18.71,0.96,0.21,16.68,4.07,17.25,55.5,6.96,68.11,1.25,0.11,0.04,0.0
1171,Ekstraklasa (PL),12998,José Manuel Sánchez Guillén,Josema,1996-06-06,91.61,25.49,25.07,31,30,1,2982.0,99.4,32.2,31.73,0.57,0.03,0.8,1.87,32.33,18.07,6.13,93.27,2.3,0.13,0.1,0.0
1171,Ekstraklasa (PL),13025,Bartłomiej Drągowski,B. Drągowski,1997-08-19,100.57,24.52,23.84,15,15,0,466.0,31.07,12.13,12.0,0.0,0.0,0.0,0.0,12.33,0.0,0.0,31.07,0.0,0.0,0.0,0.0
1171,Ekstraklasa (PL),13046,Luka Zahovič,L. Zahovič,1995-11-15,44.96,14.38,9.86,6,5,1,378.0,75.6,17.2,13.8,1.6,0.4,21.2,22.0,7.4,9.4,64.4,11.2,10.6,1.4,0.4,0.4
1171,Ekstraklasa (PL),13096,Aurélien Nguiamba,A. Nguiamba,1999-01-18,63.84,15.11,16.66,28,28,0,1968.0,70.29,18.57,17.57,0.36,0.11,4.32,0.64,16.11,15.07,37.36,32.93,0.11,0.0,0.0,0.0
1171,Ekstraklasa (PL),13425,Carlos Isaac  Muñoz Obejero,Carlos Isaac,1998-04-30,61.47,15.39,14.03,11,11,0,704.0,64.0,20.64,18.27,1.55,0.18,9.91,5.73,15.82,45.0,13.82,50.18,3.27,0.36,0.27,0.0
1171,Ekstraklasa (PL),13703,Erik Jirka,E. Jirka,1997-09-19,76.08,20.95,19.08,31,31,0,3001.0,96.81,27.61,20.81,1.42,0.16,27.26,14.84,17.23,61.32,23.65,73.16,7.06,0.65,0.06,0.03
1171,Ekstraklasa (PL),13743,Afimico Pululu,Afimico Pululu,1999-03-23,76.47,22.41,17.55,33,33,0,3260.0,98.79,31.27,19.97,2.18,0.27,32.85,32.73,6.64,20.76,72.55,26.24,17.82,1.94,0.67,0.09
1171,Ekstraklasa (PL),13756,Lindon Selahi,L. Selahi,1999-02-26,58.74,14.58,14.59,24,24,0,1325.0,55.21,15.79,14.83,0.42,0.04,4.5,2.38,13.54,8.04,29.08,26.12,0.67,0.0,0.0,0.0
1171,Ekstraklasa (PL),13790,Märten Kuusk,M. Kuusk,1996-04-05,61.37,13.63,16.67,15,14,1,715.0,51.07,13.57,13.07,0.29,0.0,0.57,2.07,12.79,19.57,3.86,47.21,1.71,0.14,0.0,0.0
1171,Ekstraklasa (PL),13825,Andreas Katsantonis,A. Katsantonis,2000-02-16,23.86,6.23,5.41,13,13,0,388.0,29.85,7.31,3.77,1.08,0.08,8.23,13.38,1.54,4.15,25.62,4.23,8.54,0.92,0.69,0.08
1171,Ekstraklasa (PL),13940,Iván López Álvarez,Ivi López,1994-06-29,50.18,15.21,11.37,19,19,0,1479.0,77.84,23.74,20.05,1.58,0.0,22.21,15.95,16.79,24.74,46.89,30.95,6.84,0.89,0.47,0.0
1171,Ekstraklasa (PL),14081,Bruno André Cavaco Jordão,Bruno Jordão,1998-10-12,80.65,17.15,20.62,4,4,0,285.0,71.25,19.75,17.0,0.75,0.5,18.0,10.0,12.5,16.75,52.25,19.0,3.25,0.25,0.0,0.0
1171,Ekstraklasa (PL),14113,Musa Juwara,M. Juwara,2001-12-26,62.47,16.42,15.38,18,17,1,1101.0,64.76,21.35,16.82,2.06,0.24,17.76,8.76,12.94,42.12,13.71,51.06,3.53,0.47,0.24,0.0
1171,Ekstraklasa (PL),14131,Michał Marcjanik,M. Marcjanik,1994-12-15,96.21,22.07,25.77,33,33,0,2712.0,82.18,26.21,24.85,0.33,0.0,2.09,4.03,24.67,15.3,8.67,73.52,3.55,0.27,0.06,0.0
1171,Ekstraklasa (PL),14243,Mohamed Lamine Diaby-Fadiga,L. Diaby-Fadiga,2001-01-19,55.19,15.03,12.76,28,28,0,1746.0,62.36,15.61,10.64,1.71,0.18,21.18,19.82,4.43,10.57,50.54,11.82,9.07,1.0,0.64,0.07
1171,Ekstraklasa (PL),14495,Adrián Dalmau Vaquer,Adrián Dalmau,1994-03-23,39.23,10.54,8.91,16,16,0,699.0,43.69,11.75,6.19,1.06,0.12,11.88,18.19,2.06,4.69,36.5,7.19,11.06,0.94,0.44,0.12
1171,Ekstraklasa (PL),14798,Jani Atanasov,J. Atanasov,1999-10-31,16.09,3.04,6.34,2,2,0,47.0,23.5,5.0,3.5,1.0,0.0,6.0,5.0,3.0,9.0,15.5,8.0,1.0,0.5,0.5,0.0
1171,Ekstraklasa (PL),15585,Vladyslav Kochergin,V. Kochergin,1996-04-30,33.83,8.08,9.9,3,3,0,114.0,38.0,10.33,10.0,0.67,0.0,3.0,6.0,8.67,8.33,18.33,19.67,2.33,0.0,0.0,0.0
1171,Ekstraklasa (PL),15620,Bogdan Sarnavskyi,B. Sarnavskyi,1995-01-29,97.3,24.07,27.36,1,1,0,30.0,30.0,13.0,12.0,0.0,0.0,0.0,0.0,13.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0
1171,Ekstraklasa (PL),16567,Fran Tudor,F. Tudor,1995-09-27,94.7,28.68,21.88,22,22,0,2550.0,115.91,42.27,39.95,1.18,0.0,9.27,3.64,39.73,59.05,8.0,107.91,1.82,0.18,0.09,0.0
1171,Ekstraklasa (PL),16573,Tonio Teklić,T. Teklić,1999-09-09,22.62,5.64,5.46,8,8,0,216.0,27.0,6.88,6.12,0.75,0.0,9.88,3.12,5.12,10.5,15.88,11.12,0.5,0.0,0.0,0.0
1171,Ekstraklasa (PL),16602,Danijel Lončar,D. Lončar,1997-06-26,72.86,18.1,18.38,28,28,0,1840.0,65.71,20.5,19.61,0.29,0.07,3.21,3.25,19.04,17.36,3.82,61.89,2.75,0.54,0.11,0.07
1171,Ekstraklasa (PL),16623,Boško Šutalo,B. Šutalo,2000-01-01,87.61,23.36,22.8,27,27,0,2868.0,106.22,31.19,29.37,0.67,0.04,6.93,3.22,28.44,66.78,10.11,96.11,2.67,0.22,0.15,0.0
1171,Ekstraklasa (PL),16624,Erik Janža,E. Janža,1993-06-21,90.69,25.1,23.83,32,31,1,3311.0,106.81,38.16,35.81,2.35,0.42,16.0,9.1,34.77,81.87,9.68,97.13,3.35,0.48,0.26,0.06
1171,Ekstraklasa (PL),16690,Ondřej Zmrzlý,O. Zmrzlý,1999-04-22,61.63,17.0,16.3,10,10,0,758.0,75.8,21.6,17.9,1.9,0.0,18.4,15.9,15.8,48.0,18.5,57.3,9.9,1.3,0.4,0.0
1171,Ekstraklasa (PL),16714,Michal Sáček,M. Sáček,1996-09-19,67.63,18.61,17.01,12,12,0,953.0,79.42,26.83,24.5,0.92,0.0,6.17,4.5,23.17,52.42,10.25,69.17,3.08,0.08,0.08,0.0
1171,Ekstraklasa (PL),16717,Srdjan Plavšić,S. Plavšić,1995-12-03,86.8,26.88,19.4,2,2,0,224.0,112.0,39.0,32.0,1.5,0.0,21.0,9.0,30.5,87.0,5.0,107.0,0.5,0.0,0.0,0.0
1171,Ekstraklasa (PL),16834,Osman Bukari,O. Bukari,1998-12-13,70.8,18.75,14.67,8,8,0,666.0,83.25,21.12,14.12,1.12,0.0,26.0,17.12,9.0,40.25,31.12,52.12,6.5,0.5,0.12,0.0
1171,Ekstraklasa (PL),16958,Otar Kakabadze,O. Kakabadze,1995-06-27,87.6,20.9,25.07,13,13,0,1191.0,91.62,31.54,26.23,1.69,0.46,27.0,7.85,20.62,61.69,26.85,64.77,3.92,0.46,0.15,0.15
1171,Ekstraklasa (PL),16993,Tomasz Loska,T. Loska,1996-01-26,72.29,17.54,13.61,2,2,0,68.0,34.0,8.0,8.0,0.0,0.0,0.0,0.0,8.5,0.0,0.0,34.0,0.0,0.0,0.0,0.0
1171,Ekstraklasa (PL),16994,Przemysław Wiśniewski,P. Wiśniewski,1998-07-27,94.58,22.39,23.46,16,16,0,1161.0,72.56,22.5,21.38,0.19,0.0,1.0,4.19,21.38,8.94,7.12,65.44,3.69,0.31,0.12,0.0
1171,Ekstraklasa (PL),16997,Paweł Bochniewicz,P. Bochniewicz,1996-01-30,47.24,12.92,10.87,8,8,0,441.0,55.12,20.25,19.5,0.62,0.0,0.38,1.75,20.0,11.25,4.5,50.62,1.62,0.12,0.0,0.0
1171,Ekstraklasa (PL),17001,Jesús Jiménez Núñez,Jesús Jiménez,1993-11-05,58.56,13.87,16.47,30,30,0,2077.0,69.23,19.93,13.27,1.4,0.17,20.57,19.23,8.37,15.07,50.4,18.83,8.8,0.87,0.43,0.0
1171,Ekstraklasa (PL),17009,Kamil Zapolnik,K. Zapolnik,1992-09-09,71.57,17.25,20.19,25,25,0,2282.0,91.28,25.88,12.96,1.44,0.16,27.28,35.68,3.36,9.08,76.84,14.44,18.68,1.84,0.76,0.12
1171,Ekstraklasa (PL),17015,Krzysztof Kubica,K. Kubica,2000-05-25,79.05,18.4,24.41,25,25,0,2139.0,85.56,22.48,16.52,1.28,0.2,16.92,17.28,11.04,15.2,70.44,15.12,10.04,0.92,0.32,0.08
1171,Ekstraklasa (PL),17016,Maciej Ambrosiewicz,M. Ambrosiewicz,1998-05-24,89.17,21.22,25.68,32,32,0,3238.0,101.19,30.84,28.28,1.78,0.16,11.59,7.44,24.47,18.44,65.19,36.0,2.19,0.09,0.06,0.0
1171,Ekstraklasa (PL),17020,Robert Gumny,R. Gumny,1998-06-04,55.12,16.14,12.66,21,20,1,1387.0,69.35,17.5,15.25,1.1,0.15,14.05,6.4,13.55,48.95,6.75,62.6,4.15,0.75,0.35,0.05
1171,Ekstraklasa (PL),17028,Karol Szymański,K. Szymański,1993-06-25,100.12,25.83,25.84,4,4,0,138.0,34.5,15.75,15.75,0.0,0.0,0.0,0.0,15.75,0.0,0.0,34.5,0.0,0.0,0.0,0.0
1171,Ekstraklasa (PL),17031,Marcin Wasielewski,M. Wasielewski,1994-08-23,98.07,24.14,25.05,33,32,1,3065.0,95.78,30.41,25.31,1.41,0.16,22.47,6.38,22.59,66.78,11.47,84.31,2.09,0.31,0.09,0.0
1171,Ekstraklasa (PL),17192,Konstantinos Sotiriou,K. Sotiriou,1996-06-21,92.83,22.81,25.53,29,29,0,2184.0,75.31,25.31,23.83,0.48,0.1,2.41,5.24,23.66,6.52,10.55,64.76,4.69,0.48,0.24,0.07
1171,Ekstraklasa (PL),17218,Lukas Klemenz,L. Klemenz,1995-09-24,88.34,21.69,23.06,28,27,1,2200.0,81.48,25.11,23.3,0.41,0.04,1.56,5.33,22.85,23.41,6.44,75.04,4.56,0.37,0.22,0.04
