competition_edition,league,player_id,player_name,player_short_name,player_birthdate,minutes,minutes_tip,minutes_otip,performance_count,performance_included_count,performance_failed_count,offballrun_count_total,offballrun_count,offballrun_count_shotwithin10s,offballrun_count_goalwithin10s,offballrun_count_targeted,offballrun_count_received,offballrun_avgdistance,offballrun_count_abovehsr,offballrun_count_penaltyarea,offballrun_count_dangerous,offballrun_count_dangerous_targeted,offballrun_count_dangerous_received
1171,Ekstraklasa (PL),3439,Filip Jagiełło,F. Jagiełło,1997-08-08,70.03,21.02,15.97,27,26,1,908.0,34.92,0.85,0.23,11.0,8.62,12.82,5.12,4.19,8.81,2.46,1.19
1171,Ekstraklasa (PL),3673,Fredrik Ulvestad,F. Ulvestad,1992-06-17,92.51,24.43,22.33,32,31,1,739.0,23.84,0.65,0.03,6.68,5.48,13.57,3.35,2.13,5.58,1.45,0.74
1171,Ekstraklasa (PL),4569,Ivo Tiago dos Santos Rodrigues,Ivo Rodrigues,1995-03-30,84.71,21.8,21.32,31,29,2,783.0,27.0,1.03,0.1,10.17,8.83,13.78,5.48,2.93,7.07,1.9,1.28
1171,Ekstraklasa (PL),4633,Jakub Czerwiński,J. Czerwiński,1991-08-06,79.07,23.89,18.21,21,21,0,196.0,9.33,0.1,0.0,3.86,3.67,10.98,0.9,0.24,0.38,0.14,0.05
1171,Ekstraklasa (PL),4637,Jakub Łukowski,J. Łukowski,1996-05-25,16.14,3.35,3.71,4,4,0,14.0,3.5,0.0,0.0,0.75,0.5,16.19,0.5,0.0,0.75,0.25,0.0
1171,Ekstraklasa (PL),4755,Jarosław Kubicki,J. Kubicki,1995-08-07,81.11,22.5,22.02,29,28,1,991.0,35.39,1.25,0.07,8.54,6.75,13.44,5.36,6.29,13.07,2.68,1.46
1171,Ekstraklasa (PL),4756,Jasmin Burić,J. Burić,1987-02-18,94.99,18.55,27.98,24,24,0,4.0,0.17,0.0,0.0,0.08,0.08,4.62,0.0,0.0,0.0,0.0,0.0
1171,Ekstraklasa (PL),5680,Kamil Glik,K. Glik,1988-02-03,9.59,1.52,3.02,2,2,0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0
1171,Ekstraklasa (PL),5681,Kamil Grosicki,K. Grosicki,1988-06-08,74.58,20.0,18.32,31,30,1,790.0,26.33,2.33,0.23,11.17,7.37,14.63,9.9,6.07,12.53,4.8,2.8
1171,Ekstraklasa (PL),5682,Kamil Jóźwiak,K. Jóźwiak,1998-04-22,55.34,16.92,12.26,13,13,0,260.0,20.0,0.77,0.0,8.38,6.77,14.41,6.92,3.15,7.69,2.31,1.54
1171,Ekstraklasa (PL),5731,Karol Angielski,K. Angielski,1996-03-20,56.45,15.49,14.21,11,10,1,179.0,17.9,0.6,0.0,5.6,3.1,15.37,5.0,4.5,10.2,2.6,1.2
1171,Ekstraklasa (PL),6727,Marcin Cebula,M. Cebula,1995-12-06,28.52,7.85,6.65,8,8,0,80.0,10.0,0.12,0.0,2.75,2.0,13.13,1.5,0.38,2.12,0.38,0.0
1171,Ekstraklasa (PL),6731,Marcin Kamiński,M. Kamiński,1992-01-15,96.42,23.07,30.12,34,33,1,134.0,4.06,0.06,0.0,1.73,1.39,9.69,0.21,0.33,0.36,0.18,0.0
1171,Ekstraklasa (PL),6925,Mariusz Stępiński,M. Stępiński,1995-05-12,86.78,21.53,24.08,15,15,0,386.0,25.73,0.8,0.0,8.13,3.4,15.87,9.13,9.2,16.73,5.0,1.53
1171,Ekstraklasa (PL),7127,Mateusz Cichocki,M. Cichocki,1992-01-31,60.77,15.08,14.15,5,5,0,14.0,2.8,0.0,0.0,1.2,1.0,10.27,0.2,0.4,0.4,0.2,0.0
1171,Ekstraklasa (PL),7128,Mateusz Klich,M. Klich,1990-06-13,80.97,22.05,20.49,27,27,0,704.0,26.07,0.48,0.04,7.96,6.33,11.5,4.07,2.63,5.15,1.19,0.67
1171,Ekstraklasa (PL),7142,Mateusz Wdowiak,M. Wdowiak,1996-08-28,47.89,10.9,12.62,27,27,0,486.0,18.0,0.78,0.11,5.41,3.81,14.81,5.74,2.81,6.48,1.67,1.04
1171,Ekstraklasa (PL),7194,Matías Nahuel Leiva Esquivel,N. Leiva,1996-11-22,44.16,13.12,10.0,16,16,0,302.0,18.88,0.44,0.0,5.69,4.75,13.9,6.5,2.31,6.56,1.56,1.12
1171,Ekstraklasa (PL),7338,Maxime Dominguez,M. Dominguez,1996-02-01,42.06,10.49,9.49,13,13,0,174.0,13.38,0.31,0.0,3.69,2.85,13.47,2.46,1.54,3.46,0.92,0.69
1171,Ekstraklasa (PL),7481,Michał Chrapek,M. Chrapek,1992-04-03,46.99,14.41,10.58,26,26,0,495.0,19.04,0.88,0.08,6.96,5.85,12.86,2.35,1.85,3.69,1.04,0.65
1171,Ekstraklasa (PL),7493,Michał Nalepa,M. Nalepa,1993-01-22,93.53,18.31,27.5,31,31,0,124.0,4.0,0.03,0.0,1.61,1.35,11.99,0.48,0.48,0.61,0.13,0.0
1171,Ekstraklasa (PL),7595,Mikael Ishak,M. Ishak,1993-03-31,83.8,25.58,19.38,31,30,1,837.0,27.9,2.0,0.13,9.3,6.03,13.55,7.6,7.93,17.03,5.3,2.9
1171,Ekstraklasa (PL),8542,Paweł Dawidowicz,P. Dawidowicz,1995-05-20,51.76,13.16,13.13,10,10,0,79.0,7.9,0.0,0.0,2.7,2.7,11.22,1.0,0.2,0.8,0.1,0.1
1171,Ekstraklasa (PL),8548,Paweł Olkowski,P. Olkowski,1990-02-13,67.07,18.44,18.27,25,24,1,356.0,14.83,0.54,0.0,6.38,6.12,13.77,4.25,0.71,1.5,0.33,0.33
1171,Ekstraklasa (PL),8551,Paweł Stolarski,P. Stolarski,1996-01-28,69.34,18.78,17.72,29,27,2,427.0,15.81,0.59,0.04,4.89,4.44,15.15,5.44,1.0,2.11,0.78,0.59
1171,Ekstraklasa (PL),8554,Paweł Wszołek,P. Wszołek,1992-04-30,85.05,24.85,19.47,25,23,2,639.0,27.78,1.0,0.0,10.09,8.09,14.82,8.43,3.35,5.57,1.91,1.04
1171,Ekstraklasa (PL),8735,José Ángel Pozo la Rosa,José Pozo,1996-03-15,53.89,14.89,12.68,19,18,1,332.0,18.44,0.67,0.06,6.33,5.22,13.67,3.78,2.56,5.17,1.28,0.67
1171,Ekstraklasa (PL),8783,Radosław Murawski,R. Murawski,1994-04-22,29.19,7.62,4.79,3,2,1,13.0,6.5,0.0,0.0,2.0,2.0,15.21,0.5,0.5,1.0,0.0,0.0
1171,Ekstraklasa (PL),8820,Rafał Gikiewicz,R. Gikiewicz,1987-10-26,97.67,23.93,23.98,2,2,0,1.0,0.5,0.0,0.0,0.5,0.5,6.25,0.0,0.0,0.0,0.0,0.0
1171,Ekstraklasa (PL),8824,Rafał Janicki,R. Janicki,1992-07-05,97.34,27.01,25.57,31,30,1,230.0,7.67,0.0,0.0,2.57,2.3,11.26,0.83,0.63,0.83,0.2,0.0
1171,Ekstraklasa (PL),8829,Rafał Wolski,R. Wolski,1992-11-10,76.49,19.26,18.82,30,30,0,738.0,24.6,1.03,0.1,7.47,5.8,12.39,4.0,2.53,6.9,1.73,1.07
1171,Ekstraklasa (PL),9651,Sebastian Kerk,S. Kerk,1994-04-17,82.05,18.87,21.77,33,33,0,1124.0,34.06,0.67,0.03,8.7,6.61,13.31,6.85,3.33,8.79,1.85,0.94
1171,Ekstraklasa (PL),9863,Simon Gustafson,S. Gustafson,1995-01-11,49.79,12.28,13.16,14,14,0,217.0,15.5,0.14,0.0,3.86,3.07,13.45,2.21,1.14,4.21,1.07,0.64
1171,Ekstraklasa (PL),10212,Taras Romanczuk,T. Romanczuk,1991-11-14,84.34,24.46,19.37,32,32,0,623.0,19.47,0.34,0.0,5.72,4.97,11.9,1.47,0.47,2.75,0.66,0.41
1171,Ekstraklasa (PL),10490,Tomasz Mokwa,T. Mokwa,1993-02-10,46.05,11.44,10.49,4,4,0,47.0,11.75,0.5,0.0,4.25,4.25,14.87,2.25,0.0,0.25,0.0,0.0
1171,Ekstraklasa (PL),11441,Adrián Diéguez Grande,Adrián Diéguez,1996-02-04,96.55,24.66,23.66,28,28,0,250.0,8.93,0.11,0.0,2.93,2.64,11.27,0.71,0.75,0.93,0.21,0.11
1171,Ekstraklasa (PL),11453,Leonardo Koutris,L. Koutris,1995-07-23,59.85,15.74,14.57,33,32,1,456.0,14.25,0.41,0.03,5.34,4.84,15.46,4.94,1.03,2.62,0.72,0.62
1171,Ekstraklasa (PL),11509,Lukas Lerager,L. Lerager,1993-07-12,87.26,20.43,21.52,10,10,0,115.0,11.5,0.6,0.2,3.9,3.2,12.28,1.8,1.8,3.1,0.7,0.3
1171,Ekstraklasa (PL),11853,Ali  Gholizadeh,A. Gholizadeh,1996-03-10,64.16,19.39,15.05,19,18,1,613.0,34.06,2.39,0.44,13.56,10.83,14.06,10.78,4.22,10.22,4.17,2.83
1171,Ekstraklasa (PL),11905,Rafał Kurzawa,R. Kurzawa,1993-01-29,46.74,11.17,13.82,23,23,0,416.0,18.09,0.65,0.22,5.13,3.83,14.58,4.61,2.48,6.39,1.35,1.0
1171,Ekstraklasa (PL),12129,Quentin Boisgard,Q. Boisgard,1997-03-17,61.88,19.12,13.21,22,22,0,555.0,25.23,0.91,0.05,7.82,6.0,13.79,6.5,4.36,10.05,2.86,1.64
1171,Ekstraklasa (PL),12165,Rúben Gonçalo Silva Nascimento Vinagre,Rúben Vinagre,1999-04-09,66.66,19.73,15.09,15,15,0,372.0,24.8,0.73,0.07,9.4,8.4,13.09,6.93,1.6,4.13,1.67,1.27
1171,Ekstraklasa (PL),12410,Nazariy Rusyn,N. Rusyn,1998-10-25,55.71,12.93,14.19,23,23,0,468.0,20.35,0.78,0.09,6.43,3.96,13.77,5.65,2.43,6.26,1.83,0.83
1171,Ekstraklasa (PL),12415,Jean-Pierre Nsamé,J. Nsamé,1993-05-01,59.4,16.32,13.34,9,9,0,153.0,17.0,1.33,0.11,5.67,2.33,14.15,4.89,5.44,12.78,4.44,1.67
1171,Ekstraklasa (PL),12434,Petar Stojanović,P. Stojanović,1995-10-07,54.55,15.87,13.05,14,13,1,189.0,14.54,0.62,0.0,5.92,5.38,13.27,4.08,1.38,3.0,0.85,0.85
1171,Ekstraklasa (PL),12490,Bojan  Nastić,B. Nastić,1994-07-06,46.96,11.19,13.06,9,8,1,78.0,9.75,0.12,0.0,2.88,2.25,14.83,3.0,0.75,1.5,0.75,0.5
1171,Ekstraklasa (PL),12501,Arkadiusz Reca,A. Reca,1995-06-17,49.81,13.88,12.36,20,18,2,238.0,13.22,0.28,0.06,4.67,3.78,14.12,4.0,0.78,2.06,0.39,0.33
1171,Ekstraklasa (PL),12538,Efthymios Koulouris,E. Koulouris,1996-03-06,87.77,20.99,21.77,4,4,0,105.0,26.25,2.0,0.5,11.75,7.25,15.53,9.0,7.25,13.5,5.75,2.75
1171,Ekstraklasa (PL),12625,Joaquim Claude   Gonçalves Araújo,Claude Gonçalves,1994-04-09,61.7,17.5,14.94,7,7,0,170.0,24.29,0.57,0.0,5.71,4.43,12.37,4.0,3.57,6.57,1.29,0.71
1171,Ekstraklasa (PL),12646,Sergi Samper Montaña,Sergi Samper,1995-01-20,63.69,16.69,15.88,30,28,2,449.0,16.04,0.25,0.07,6.61,6.25,12.66,1.68,0.18,0.57,0.14,0.14
1171,Ekstraklasa (PL),12698,Stratos Svarnas,S. Svarnas,1997-11-11,87.94,25.69,20.67,30,30,0,419.0,13.97,0.1,0.0,4.7,4.6,11.52,1.4,0.53,1.17,0.13,0.1
1171,Ekstraklasa (PL),12823,Marc Navarro Ceciliano,Marc Navarro,1995-07-02,76.38,17.81,20.2,28,28,0,521.0,18.61,0.36,0.04,6.21,4.89,13.52,4.54,0.82,2.43,0.75,0.5
1171,Ekstraklasa (PL),12998,José Manuel Sánchez Guillén,Josema,1996-06-06,91.61,25.49,25.07,31,30,1,243.0,8.1,0.1,0.0,2.2,2.17,11.98,0.7,0.27,0.23,0.07,0.07
1171,Ekstraklasa (PL),13025,Bartłomiej Drągowski,B. Drągowski,1997-08-19,100.57,24.52,23.84,15,15,0,6.0,0.4,0.0,0.0,0.2,0.2,7.5,0.0,0.0,0.0,0.0,0.0
1171,Ekstraklasa (PL),13046,Luka Zahovič,L. Zahovič,1995-11-15,44.96,14.38,9.86,6,5,1,113.0,22.6,0.4,0.0,4.6,3.4,12.65,3.8,5.0,11.0,1.8,1.0
1171,Ekstraklasa (PL),13096,Aurélien Nguiamba,A. Nguiamba,1999-01-18,63.84,15.11,16.66,28,28,0,350.0,12.5,0.07,0.0,2.89,2.82,10.68,0.93,0.11,0.25,0.07,0.04
1171,Ekstraklasa (PL),13425,Carlos Isaac  Muñoz Obejero,Carlos Isaac,1998-04-30,61.47,15.39,14.03,11,11,0,181.0,16.45,0.73,0.09,6.91,5.82,14.8,6.18,1.45,3.0,1.09,1.0
1171,Ekstraklasa (PL),13703,Erik Jirka,E. Jirka,1997-09-19,76.08,20.95,19.08,31,31,0,898.0,28.97,0.74,0.1,9.58,6.94,15.27,9.13,3.29,7.74,2.06,1.03
1171,Ekstraklasa (PL),13743,Afimico Pululu,Afimico Pululu,1999-03-23,76.47,22.41,17.55,33,33,0,644.0,19.52,0.82,0.15,7.76,4.79,12.96,5.67,5.33,12.0,4.12,1.97
1171,Ekstraklasa (PL),13756,Lindon Selahi,L. Selahi,1999-02-26,58.74,14.58,14.59,24,24,0,183.0,7.62,0.12,0.0,1.83,1.67,11.51,1.17,0.33,1.17,0.17,0.08
1171,Ekstraklasa (PL),13790,Märten Kuusk,M. Kuusk,1996-04-05,61.37,13.63,16.67,15,14,1,104.0,7.43,0.0,0.0,2.43,2.29,10.84,0.43,0.21,0.5,0.21,0.07
1171,Ekstraklasa (PL),13825,Andreas Katsantonis,A. Katsantonis,2000-02-16,23.86,6.23,5.41,13,13,0,106.0,8.15,0.54,0.0,2.38,1.23,13.18,1.77,2.62,5.15,1.54,0.77
1171,Ekstraklasa (PL),13940,Iván López Álvarez,Ivi López,1994-06-29,50.18,15.21,11.37,19,19,0,392.0,20.63,0.63,0.0,6.84,5.58,13.41,4.47,2.63,6.84,2.16,1.37
1171,Ekstraklasa (PL),14081,Bruno André Cavaco Jordão,Bruno Jordão,1998-10-12,80.65,17.15,20.62,4,4,0,82.0,20.5,0.75,0.5,8.25,6.5,16.2,5.75,3.25,6.25,1.75,1.5
1171,Ekstraklasa (PL),14113,Musa Juwara,M. Juwara,2001-12-26,62.47,16.42,15.38,18,17,1,297.0,17.47,1.24,0.12,7.0,5.29,15.42,6.12,2.65,5.12,1.59,1.24
1171,Ekstraklasa (PL),14131,Michał Marcjanik,M. Marcjanik,1994-12-15,96.21,22.07,25.77,33,33,0,339.0,10.27,0.06,0.0,3.27,3.03,11.38,1.27,0.48,0.52,0.06,0.06
1171,Ekstraklasa (PL),14243,Mohamed Lamine Diaby-Fadiga,L. Diaby-Fadiga,2001-01-19,55.19,15.03,12.76,28,28,0,383.0,13.68,0.43,0.04,3.82,2.75,14.04,3.86,2.14,6.71,1.61,1.07
1171,Ekstraklasa (PL),14495,Adrián Dalmau Vaquer,Adrián Dalmau,1994-03-23,39.23,10.54,8.91,16,16,0,155.0,9.69,0.38,0.06,3.25,1.81,14.6,2.75,3.56,6.25,1.88,0.88
1171,Ekstraklasa (PL),14798,Jani Atanasov,J. Atanasov,1999-10-31,16.09,3.04,6.34,2,2,0,16.0,8.0,0.5,0.0,2.5,1.5,15.01,2.5,1.5,2.0,1.0,0.5
1171,Ekstraklasa (PL),15585,Vladyslav Kochergin,V. Kochergin,1996-04-30,33.83,8.08,9.9,3,3,0,31.0,10.33,0.33,0.0,3.33,3.0,12.56,1.67,0.67,3.33,0.67,0.33
1171,Ekstraklasa (PL),15620,Bogdan Sarnavskyi,B. Sarnavskyi,1995-01-29,97.3,24.07,27.36,1,1,0,1.0,1.0,0.0,0.0,0.0,0.0,9.98,0.0,0.0,0.0,0.0,0.0
1171,Ekstraklasa (PL),16567,Fran Tudor,F. Tudor,1995-09-27,94.7,28.68,21.88,22,22,0,368.0,16.73,0.36,0.0,6.23,5.59,12.9,4.5,0.86,2.05,0.5,0.32
1171,Ekstraklasa (PL),16573,Tonio Teklić,T. Teklić,1999-09-09,22.62,5.64,5.46,8,8,0,52.0,6.5,0.25,0.0,1.75,1.5,13.47,1.25,0.0,1.12,0.12,0.0
1171,Ekstraklasa (PL),16602,Danijel Lončar,D. Lončar,1997-06-26,72.86,18.1,18.38,28,28,0,245.0,8.75,0.04,0.0,2.64,2.43,13.55,1.68,0.39,0.64,0.14,0.07
1171,Ekstraklasa (PL),16623,Boško Šutalo,B. Šutalo,2000-01-01,87.61,23.36,22.8,27,27,0,522.0,19.33,0.26,0.04,7.07,6.22,12.53,4.7,0.59,1.33,0.3,0.19
1171,Ekstraklasa (PL),16624,Erik Janža,E. Janža,1993-06-21,90.69,25.1,23.83,32,31,1,934.0,30.13,1.26,0.23,11.58,10.26,14.8,9.19,2.71,6.35,1.81,1.23
1171,Ekstraklasa (PL),16690,Ondřej Zmrzlý,O. Zmrzlý,1999-04-22,61.63,17.0,16.3,10,10,0,256.0,25.6,0.9,0.0,7.1,5.7,12.95,5.0,4.7,9.5,2.1,1.1
1171,Ekstraklasa (PL),16714,Michal Sáček,M. Sáček,1996-09-19,67.63,18.61,17.01,12,12,0,235.0,19.58,0.08,0.0,7.67,6.42,12.94,5.0,1.33,1.83,0.25,0.08
1171,Ekstraklasa (PL),16717,Srdjan Plavšić,S. Plavšić,1995-12-03,86.8,26.88,19.4,2,2,0,50.0,25.0,1.0,0.0,10.5,8.5,13.42,6.0,1.0,4.5,2.0,1.0
1171,Ekstraklasa (PL),16834,Osman Bukari,O. Bukari,1998-12-13,70.8,18.75,14.67,8,8,0,164.0,20.5,1.0,0.0,7.0,5.25,14.19,6.38,2.62,7.62,2.5,1.75
1171,Ekstraklasa (PL),16958,Otar Kakabadze,O. Kakabadze,1995-06-27,87.6,20.9,25.07,13,13,0,273.0,21.0,0.85,0.23,9.85,8.15,13.29,4.38,2.23,4.15,1.69,0.77
1171,Ekstraklasa (PL),16993,Tomasz Loska,T. Loska,1996-01-26,72.29,17.54,13.61,2,2,0,1.0,0.5,0.0,0.0,0.0,0.0,9.71,0.0,0.0,0.0,0.0,0.0
1171,Ekstraklasa (PL),16994,Przemysław Wiśniewski,P. Wiśniewski,1998-07-27,94.58,22.39,23.46,16,16,0,99.0,6.19,0.0,0.0,1.88,1.88,10.93,0.69,0.25,0.38,0.0,0.0
1171,Ekstraklasa (PL),16997,Paweł Bochniewicz,P. Bochniewicz,1996-01-30,47.24,12.92,10.87,8,8,0,62.0,7.75,0.0,0.0,2.75,2.75,12.61,0.88,0.38,0.38,0.0,0.0
1171,Ekstraklasa (PL),17001,Jesús Jiménez Núñez,Jesús Jiménez,1993-11-05,58.56,13.87,16.47,30,30,0,582.0,19.4,0.53,0.07,6.43,4.23,13.14,5.63,3.63,9.23,2.67,1.47
1171,Ekstraklasa (PL),17009,Kamil Zapolnik,K. Zapolnik,1992-09-09,71.57,17.25,20.19,25,25,0,525.0,21.0,0.64,0.04,5.76,3.32,14.66,4.84,6.92,14.12,3.48,1.64
1171,Ekstraklasa (PL),17015,Krzysztof Kubica,K. Kubica,2000-05-25,79.05,18.4,24.41,25,25,0,350.0,14.0,0.4,0.08,4.04,2.12,12.53,2.2,2.92,5.76,1.56,0.4
1171,Ekstraklasa (PL),17016,Maciej Ambrosiewicz,M. Ambrosiewicz,1998-05-24,89.17,21.22,25.68,32,32,0,590.0,18.44,0.56,0.06,5.81,4.97,12.88,3.5,1.34,3.81,1.0,0.69
1171,Ekstraklasa (PL),17020,Robert Gumny,R. Gumny,1998-06-04,55.12,16.14,12.66,21,20,1,220.0,11.0,0.45,0.0,3.65,3.05,13.39,2.95,1.6,2.4,0.55,0.4
1171,Ekstraklasa (PL),17028,Karol Szymański,K. Szymański,1993-06-25,100.12,25.83,25.84,4,4,0,4.0,1.0,0.0,0.0,0.75,0.75,7.72,0.0,0.0,0.0,0.0,0.0
1171,Ekstraklasa (PL),17031,Marcin Wasielewski,M. Wasielewski,1994-08-23,98.07,24.14,25.05,33,32,1,706.0,22.06,0.5,0.03,8.78,6.69,15.03,7.59,1.41,3.38,0.94,0.59
1171,Ekstraklasa (PL),17192,Konstantinos Sotiriou,K. Sotiriou,1996-06-21,92.83,22.81,25.53,29,29,0,139.0,4.79,0.07,0.0,1.66,1.48,11.75,0.28,0.62,0.9,0.21,0.1
1171,Ekstraklasa (PL),17218,Lukas Klemenz,L. Klemenz,1995-09-24,88.34,21.69,23.06,28,27,1,268.0,9.93,0.11,0.0,3.74,3.37,10.48,0.63,0.67,0.78,0.3,0.04
1171,Ekstraklasa (PL),17323,Radovan Pankov,R. Pankov,1995-08-05,90.32,24.15,21.21,21,19,2,190.0,10.0,0.0,0.0,3.47,3.21,11.52,1.58,0.63,1.05,0.21,0.16
1171,Ekstraklasa (PL),17398,Valentin  Cojocaru,V. Cojocaru,1995-10-01,98.17,25.93,23.92,31,30,1,4.0,0.13,0.0,0.0,0.03,0.03,8.88,0.03,0.0,0.0,0.0,0.0
1171,Ekstraklasa (PL),17408,Radu Boboc,R. Boboc,1999-04-24,64.37,15.01,17.84,26,26,0,574.0,22.08,0.58,0.08,7.54,5.42,13.59,6.23,3.0,6.0,1.62,0.96
1171,Ekstraklasa (PL),17597,Vladislavs Gutkovskis,V. Gutkovskis,1995-04-02,68.16,15.02,17.94,16,16,0,311.0,19.44,0.69,0.19,6.5,3.69,14.84,5.88,4.31,9.06,2.19,1.0
1171,Ekstraklasa (PL),17974,Kellyn  Acosta,K. Acosta,1995-07-24,78.31,19.38,19.19,11,11,0,218.0,19.82,0.27,0.0,5.64,5.18,12.57,2.73,0.36,1.36,0.45,0.45
1171,Ekstraklasa (PL),18350,Jason Eyenga-Lokilo,J. Lokilo,1998-09-17,52.31,15.03,12.22,21,21,0,442.0,21.05,1.19,0.0,7.86,5.67,12.73,5.24,2.38,5.57,1.81,1.19
1171,Ekstraklasa (PL),18444,Quentin Lecoeuche,Q. Lecoeuche,1994-02-04,70.52,16.56,23.09,28,28,0,511.0,18.25,0.32,0.0,6.39,5.14,15.32,5.93,1.68,4.0,0.82,0.43
1171,Ekstraklasa (PL),19022,Hervé Matthys,H. Matthys,1996-01-19,89.92,23.4,22.12,26,24,2,275.0,11.46,0.08,0.0,3.92,3.71,10.96,0.71,0.29,0.21,0.08,0.08
1171,Ekstraklasa (PL),19136,Adam Zreľák,A. Zreľák,1994-05-05,64.08,14.83,17.02,22,21,1,370.0,17.62,0.33,0.05,5.57,2.48,13.17,5.14,5.76,11.71,3.43,1.14
1171,Ekstraklasa (PL),19201,Roberto Massimo,R. Massimo,2000-10-12,44.01,11.95,11.07,12,12,0,177.0,14.75,0.75,0.0,4.33,3.0,13.85,4.83,2.25,6.67,2.08,1.17
1171,Ekstraklasa (PL),19383,Linus Wahlqvist,L. Wahlqvist,1996-11-11,90.31,23.68,22.01,24,23,1,579.0,25.17,1.0,0.13,7.48,6.26,14.41,7.96,3.74,5.35,1.22,0.65
1171,Ekstraklasa (PL),19983,Jakub Łabojko,J. Łabojko,1997-10-03,50.46,12.61,12.63,29,27,2,348.0,12.89,0.26,0.0,4.63,4.33,11.47,1.11,0.07,0.59,0.22,0.19
1171,Ekstraklasa (PL),19990,Mathieu Scalet,M. Scalet,1997-04-01,35.65,8.5,9.21,20,20,0,317.0,15.85,0.7,0.0,4.85,3.7,13.95,4.15,2.95,6.6,1.85,1.2
1171,Ekstraklasa (PL),19995,Jesús Imaz Ballesté,Jesús Imaz,1990-09-26,90.63,26.96,20.86,33,33,0,1435.0,43.48,2.0,0.3,13.58,9.33,13.62,8.82,9.48,20.06,6.61,3.45
1171,Ekstraklasa (PL),19996,Zoran  Arsenić,Z. Arsenić,1994-06-02,86.94,23.99,21.02,10,10,0,87.0,8.7,0.0,0.0,2.4,2.3,11.53,1.1,0.2,0.1,0.0,0.0
1171,Ekstraklasa (PL),20009,Dawid Błanik,D. Błanik,1997-04-15,73.88,17.88,20.71,27,27,0,723.0,26.78,1.26,0.0,8.56,5.89,14.03,8.22,5.11,12.37,2.7,1.44
1171,Ekstraklasa (PL),20016,Sebastian Kowalczyk,S. Kowalczyk,1998-08-22,45.52,9.11,12.6,9,9,0,114.0,12.67,0.22,0.0,2.56,2.0,14.6,3.44,2.0,3.78,0.22,0.22
1171,Ekstraklasa (PL),20023,Kamil Dawid Piątkowski,K. Piątkowski,2000-06-21,93.92,25.63,22.66,25,24,1,422.0,17.58,0.21,0.0,6.88,6.54,14.23,4.92,0.79,1.29,0.42,0.21
